City,Slum_HH,PMAY.PMAY_HH,Surplus,Latitude,Longitude
Samrala,231,195,-36,30.8356679,76.1910284
Attayampatti,91,55,-36,11.5677877,78.1473213
Mangan,51,14,-37,27.5005014,88.534612
Jolarpet,1419,1381,-38,12.5687194,78.5748962
Karjan,1751,1712,-39,22.0534997,73.1201988
Karmala,854,814,-40,18.4044833,75.1953934
Ateli,62,19,-43,28.1056349,76.2800859
Mudkhed,886,841,-45,19.144722,77.4988753
Rohru,137,92,-45,31.2045526,77.75236079999999
P.J.,280,234,-46,20.593684,78.96288
Bail,1631,1584,-47,19.8404697,81.5965373
Hosakote,1573,1525,-48,13.0692593,77.7982428
Punjaipuliampatti,496,447,-49,11.3527597,77.1686472
Georai,1796,1746,-50,19.2605814,75.754592
Murtijapur,766,716,-50,20.7334528,77.3683319
Swamimalai,93,43,-50,10.9596306,79.33247329999999
Tura,694,643,-51,25.5142986,90.20414199999999
Manavadar,398,346,-52,21.493179,70.1366499
Naihati,2973,2920,-53,22.889518,88.4220646
Nelamangala,883,829,-54,13.097301,77.38563979999999
Gudari,472,418,-54,19.3482588,83.7823133
Lakkampatti,323,269,-54,11.4580205,77.40369489999999
Odaipatti,302,248,-54,9.829436099999999,77.44581509999999
Kuzhithurai,489,434,-55,8.3128807,77.2040677
Lailunga,1209,1152,-57,22.3864845,83.58230999999999
Kadathur,334,273,-61,12.0870907,78.29121959999999
Eral,185,124,-61,8.6266415,78.02381969999999
Kottakuppam,536,473,-63,11.9674763,79.8377477
Veerapandi,549,485,-64,9.963558599999999,77.44581509999999
Jaitaran,270,204,-66,26.2030815,73.9406685
Vanavasi,163,97,-66,11.7502886,77.88103079999999
Nazira,531,464,-67,26.9006575,94.72257929999999
Gyalshing,148,81,-67,27.2925414,88.2537454
Jaithari,850,782,-68,23.0413976,81.797839
Kotma,1236,1167,-69,23.2083425,81.9792372
Kanadukathan,137,67,-70,10.1722727,78.7806154
Mudbidri,385,314,-71,13.0687993,74.99360039999999
Melattur,375,304,-71,11.0599137,76.27401689999999
Sivagiri,623,551,-72,11.1181325,77.7889869
Anjangaon,1675,1602,-73,21.1645963,77.31760589999999
Jhabrera,1463,1390,-73,29.8043422,77.7966975
Ner,749,676,-73,20.4912975,77.86694
Nangal,121,47,-74,31.3832213,76.3765753
Piduguralla,5645,5570,-75,16.4804583,79.88913269999999
Basna,600,523,-77,21.2788859,82.8260833
Urmar,159,82,-77,31.675295,75.6339512
Khand,675,597,-78,19.7819028,73.1069298
Tirukkoyilur,352,273,-79,11.9674332,79.2055324
Srinivaspur,1247,1167,-80,13.3305066,78.20773679999999
Lalsot,394,314,-80,26.5606174,76.3281212
Kunzer,223,142,-81,34.0869807,74.5009168
Chanpatia,1179,1097,-82,26.9445192,84.53794549999999
Patur,196,113,-83,20.4627965,76.938379
Barwaha,1080,995,-85,22.2532435,76.0407918
Binika,1926,1840,-86,21.0292015,83.8108946
Lateri,2013,1925,-88,24.058506,77.404597
Okha,388,300,-88,22.4708011,69.0692304
Nattarasankottai,155,67,-88,9.870437299999999,78.5518889
Arcot,1079,990,-89,12.9047129,79.3238106
Peranamallur,254,164,-90,12.569852,79.4338188
Mahuva,1441,1350,-91,21.0921598,71.7704631
Barigarh,855,764,-91,25.2335016,80.0339312
Chettipalayam,369,278,-91,10.9132206,77.036902
Kaniyur,132,41,-91,10.6041446,77.37629539999999
Pallapalayam,272,179,-93,10.9926607,77.083787
Karwar,1113,1018,-95,14.8073777,74.129898
Makrana,206,111,-95,27.0375085,74.7279059
Sholavandan,474,377,-97,10.0220859,77.9614763
Desaiganj,957,859,-98,20.6202144,79.9653802
Cholapuram,336,238,-98,11.0517908,79.4169356
Arakandanallur,282,184,-98,11.9752034,79.22311499999999
Panaimarathupatti,197,99,-98,11.5636963,78.1635688
Jatara,1518,1415,-103,25.0032061,79.058856
Vellakinar,189,85,-104,11.0661103,76.95055940000002
Indergarh,893,788,-105,25.908355,78.5634299
Srimushnam,346,241,-105,11.4017098,79.4061296
V.,342,237,-105,12.9499803,80.14960119999999
Talwandi,771,664,-107,25.1467143,75.8406988
Jalakandapuram,178,70,-108,11.696612,77.8772295
Begun,350,241,-109,24.9888176,75.0159907
Kathua,1522,1412,-110,32.3863082,75.5173465
Bilara,231,121,-110,26.1786344,73.7079024
Yevla,787,676,-111,20.0432004,74.4839523
Kurduvadi,419,308,-111,18.0973716,75.4250036
Phalauda,618,504,-114,29.1813294,77.82243319999999
Saurikh,469,355,-114,27.0310012,79.4879649
Nangli,115,1,-114,13.2083796,78.5149691
Mattan,426,311,-115,33.760419,75.2100078
Purdilnagar,1150,1034,-116,27.6571884,78.3685788
Risod,808,691,-117,19.9778398,76.782702
Narkanda,126,9,-117,31.25777179999999,77.4601581
Jiran,909,788,-121,24.3008923,74.903339
Railway,151,29,-122,20.593684,78.96288
Vadakkanandal,638,515,-123,11.7765312,78.8648762
Palamedu,344,221,-123,10.1043039,78.1129666
Sampla,795,671,-124,28.7739117,76.77202439999999
Needamangalam,307,183,-124,10.7713257,79.414322
Rawalsar,165,41,-124,31.6321926,76.8331743
Purna,1914,1789,-125,19.1790258,77.03053899999999
Alanthurai,458,333,-125,10.9535182,76.78853509999999
Pasur,223,98,-125,11.2393791,77.8531651
Karnawal,171,46,-125,29.1031762,77.5203792
Longleng,606,479,-127,26.4876945,94.8165389
Arki,185,58,-127,31.1520516,76.9686267
Nandambakkam,137,10,-127,12.9823761,80.06026450000002
Shirdi,559,431,-128,19.7645364,74.4762124
Unjalur,199,71,-128,11.1282892,77.8772219
Chalisgaon,2193,2064,-129,20.4619475,75.00632879999999
Nyotini,1212,1082,-130,26.7542002,80.6535011
Rawatbhata,905,775,-130,24.9360947,75.5884111
Jalor,859,727,-132,25.3474783,72.6226296
Udhampur,977,843,-134,32.9159847,75.1416173
Chitradurga,6651,6516,-135,14.2250932,76.3980464
Dankaur,392,257,-135,28.3476974,77.553344
Vengampudur,294,157,-137,11.1058764,77.87790679999999
Ramanathapuram,1851,1713,-138,9.3639356,78.8394819
Kambainallur,477,338,-139,12.2079202,78.3187871
Iltifatganj,1147,1007,-140,26.609694,82.5605124
Nallampatti,223,82,-141,11.3411564,77.53695189999999
Komaralingam,461,318,-143,10.4899818,77.34823519999999
Kotkhai,147,4,-143,31.1171598,77.5409366
Bongaigaon,1271,1125,-146,26.5030072,90.5535724
Katangi,2087,1938,-149,21.7704644,79.804459
Jaitwara,848,699,-149,24.7394207,80.8668369
Sirumugai,368,218,-150,11.3216408,77.0089371
Vaniputhur,288,138,-150,11.5073421,77.3625903
Jahangirpur,421,268,-153,28.1787958,77.7037131
Goniana,350,196,-154,30.3191305,74.91463639999999
Siddapur,446,291,-155,15.2880962,74.7633318
Sonbhadra,522,365,-157,24.4570238,82.99316069999999
Nainital,864,706,-158,29.3924139,79.4533773
Nandgaon,686,528,-158,27.72726,77.3812494
Alanganallur,485,326,-159,10.0474238,78.0903805
Gormi,719,559,-160,26.5983308,78.5074817
Lahar,1812,1647,-165,26.193891,78.9443807
Akaltara,1309,1143,-166,22.0265467,82.4264982
Vilapakkam,489,321,-168,12.8518344,79.2962484
Joura,656,486,-170,26.3440501,77.80723730000001
Jugsalai,353,182,-171,22.759344,86.19043239999999
Kadambur,336,165,-171,8.9965989,77.8603108
Krishnarajpet,822,650,-172,12.6558313,76.488118
Geedam,674,498,-176,18.9737053,81.3974714
Amet,238,62,-176,25.3015336,73.927996
Sankarapuram,392,215,-177,11.8873817,78.91677039999999
Arimalam,605,424,-181,10.2565565,78.88635409999999
Sringeri,200,18,-182,13.428655,75.2556941
Umarkhed,993,806,-187,19.5978864,77.6922617
Varadarajanpettai,430,241,-189,11.3590577,79.4169356
Amarwara,1683,1488,-195,22.2982696,79.168537
Naina,240,44,-196,30.5478292,76.5491263
Orchha,798,600,-198,25.3511006,78.6389169
Bhavanisagar,295,95,-200,11.4791517,77.1341351
Padra,1450,1249,-201,22.2411608,73.085595
Athur,554,353,-201,8.6109349,78.0823084
Vijainagar,460,258,-202,27.1927206,97.00077350000001
Orathanadu,284,82,-202,10.6277112,79.2525381
Mullanpur,454,250,-204,30.8446676,75.6720854
Mangrulpir,660,454,-206,20.3122096,77.3408212
Budhlada,976,769,-207,29.9258829,75.5546902
Pandavapura,519,312,-207,12.4928616,76.6642853
Vaitheeswarankoil,327,120,-207,11.1949358,79.71051229999999
Thirunageswaram,310,99,-211,10.9636968,79.4315348
Sundarnagar,363,151,-212,31.5299004,76.888941
Olagadam,348,134,-214,11.5648706,77.6443056
Thathaiyangarpet,413,198,-215,11.1219611,78.4496168
Tittacheri,390,174,-216,20.593684,78.96288
Jubbal,232,14,-218,31.1116916,77.6664976
Sankaramanallur,424,203,-221,10.5092194,77.3812494
Nongstoin,1341,1118,-223,25.5195364,91.2673166
Pappireddipatti,753,530,-223,11.9145403,78.3674927
Chinnavedampatti,323,100,-223,11.0620048,76.9831256
Annur,1153,928,-225,11.2321032,77.10671599999999
Markayankottai,396,170,-226,9.851522,77.36043719999999
Karkal,899,671,-228,13.2141826,74.9975736
Banjar,237,9,-228,31.6376776,77.34407920000001
Modakurichi,539,310,-229,11.235441,77.7780526
Kottaiyur,294,64,-230,10.1096297,78.7901203
Vallabhipur,622,391,-231,21.8902087,71.87626759999999
Arsikere,2324,2092,-232,13.3133834,76.2565857
Shahganj,1405,1171,-234,26.0564856,82.68148289999999
Kasdol,888,654,-234,21.6205618,82.424516
Kharkhoda,561,327,-234,28.8745856,76.91252279999999
Nayabazar,252,18,-234,27.146672,88.27974999999999
Mulanur,348,113,-235,10.7953969,77.70814779999999
Sidhpur,1393,1157,-236,23.9308631,72.3621359
Sayapuram,532,296,-236,8.6837073,78.029862
Kalayat,916,679,-237,29.67649969999999,76.2508086
Bhabua,503,264,-239,25.0426227,83.6055732
Pullampadi,416,177,-239,10.9401531,78.90801119999999
Mudgal,1257,1016,-241,16.0087106,76.43606230000002
Moranhat,373,128,-245,27.1787478,94.9169196
Choudwar,1551,1305,-246,20.5466474,85.9120892
Faridpur,1054,808,-246,28.2091237,79.53776169999999
Badawada,1191,944,-247,23.5854778,75.2551981
Kuchanur,432,184,-248,9.8773951,77.3755084
Umred,1290,1040,-250,20.8474101,79.32469309999999
Shivrinarayan,1044,793,-251,21.7217973,82.5948779
Puduvayal,325,71,-254,10.1005422,78.8467579
Sojitra,617,362,-255,22.5388801,72.7200608
Vellottamparappu,326,71,-255,11.1847369,77.8431603
Sohagpur,1690,1433,-257,22.7009771,78.19944699999999
Maksi,1384,1127,-257,23.2594292,76.14649030000001
Beldanga,4352,4094,-258,23.9358993,88.25146509999999
Papparapatti,516,258,-258,12.2080415,78.0560835
Namchi,402,143,-259,27.1666353,88.3619334
Thenthiruperai,362,103,-259,8.603979899999999,77.98956749999999
Bahjoi,1883,1623,-260,28.3868609,78.6171753
Marandahalli,504,242,-262,12.3890694,78.00327990000001
Naduvattam,458,196,-262,11.4788373,76.5436031
Mahe,619,356,-263,11.7001957,75.5343014
Narasimharajapura,292,29,-263,13.6079744,75.508744
Hatta,2697,2432,-265,24.1276539,79.599713
Jhajjar,2286,2017,-269,28.6054875,76.6537749
Mursan,660,391,-269,27.5678273,77.9353127
Harpalpur,970,699,-271,25.2908438,79.3282481
Kanjikoil,452,181,-271,11.3673054,77.59432989999999
Nakodar,585,313,-272,31.1270186,75.4817733
Tharangambadi,613,340,-273,11.0286007,79.8547524
Awantipora,434,161,-273,33.9217934,75.01389739999999
Sriramapuram,493,219,-274,10.5359408,77.9806527
Sojat,442,168,-274,25.9233427,73.66423739999999
Gochar,410,135,-275,30.2898968,79.15084670000002
Morshi,1834,1558,-276,21.3396923,78.0101018
Omalur,469,192,-277,11.7428803,78.04731280000001
Bachhrawan,1067,789,-278,26.471033,81.112712
Gunnaur,954,676,-278,28.2368639,78.44033470000001
Gudalur,1289,1010,-279,11.5011728,76.4921583
Tikari,543,264,-279,24.9428175,84.8437605
Jhundpura,615,334,-281,26.3667629,77.4942264
Seoni-Malwa,2924,2642,-282,22.4513671,77.4660335
Konnur,929,647,-282,16.2011835,74.74394819999999
Appakudal,514,232,-282,11.4762198,77.57627029999999
Honavar,455,173,-282,14.2789262,74.4468423
Nainwa,548,265,-283,25.772669,75.86117240000002
Shenkottai,832,544,-288,8.9724562,77.2488281
Thedavur,475,187,-288,11.4950142,78.6987237
Kurud,1588,1299,-289,20.8303531,81.708443
Bawal,551,262,-289,28.1094308,76.6025423
Petlawad,742,452,-290,23.0122956,74.7966079
Ilampillai,388,98,-290,11.6060135,78.0052678
Kushalnagar,679,385,-294,12.4555177,75.9570234
Kannankurichi,542,248,-294,11.6985077,78.1776548
Avalpoondurai,432,138,-294,11.2321866,77.71831619999999
Palera,1659,1364,-295,24.9930389,79.23947609999999
Badgam,876,581,-295,34.0160788,74.7353071
Nagamangala,649,354,-295,12.8271447,76.7596221
Nangavaram,647,352,-295,10.8689345,78.5398204
Sathankulam,587,292,-295,8.4442039,77.9120458
Kilkunda,562,267,-295,11.2638111,76.6535444
Kantaphod,1185,889,-296,22.5800522,76.55460310000001
Chiknayakanhalli,1482,1184,-298,13.4177165,76.61851419999999
Dantewada,1274,976,-298,18.8998486,81.34743
Taranagar,485,184,-301,28.6693842,75.03544769999999
Mandalgarh,471,170,-301,25.2037567,75.09230649999999
Vikravandi,770,468,-302,12.0375484,79.5461681
Chhota,1054,751,-303,20.593684,78.96288
Kapasan,564,261,-303,24.8851271,74.3123094
Mahalingpur,1723,1417,-306,16.3896542,75.11075269999999
Kuthalam,481,175,-306,11.0711082,79.55876980000001
Thevur,388,82,-306,11.5241653,77.75236079999999
Narendranagar,320,11,-309,30.1599746,78.29032389999999
Bheemunipatnam,8565,8255,-310,17.8888698,83.4524802
Chhatrapur,588,277,-311,19.3597003,84.9886867
Nowrozabad,1109,796,-313,23.352474,80.9802002
Papanasam,434,120,-314,10.9233498,79.2863745
Barh,605,290,-315,25.4722676,85.70818419999999
Melpattampakkam,521,206,-315,11.7872447,79.6268281
Singrauli,6211,5895,-316,24.1989544,82.6676209
Gurh,1997,1681,-316,24.5017564,81.5075214
Puvalur,541,224,-317,10.8994547,78.83406110000001
Majitha,1118,800,-318,31.7573993,74.9530257
Kilvelur,513,195,-318,10.7690326,79.7420555
Sirugamani,443,125,-318,10.8916951,78.5409154
Peerkankaranai,388,70,-318,12.9092779,80.1023759
Palakkodu,656,336,-320,12.3045694,78.0729903
Pannaipuram,476,156,-320,9.864386999999999,77.28505150000001
Chennasamudram,381,61,-320,11.060611,77.9053752
Pithora,1119,797,-322,21.255582,82.5099329
Bijawar,1069,747,-322,24.6273421,79.4956974
Porur,733,410,-323,13.0381896,80.1565461
Almora,542,218,-324,29.5892407,79.646666
Amarkantak,668,342,-326,22.6822292,81.7532219
Ammainaickanur,613,287,-326,10.1677158,77.9123297
Jambusar,980,653,-327,22.0532579,72.8013252
Margherita,612,285,-327,27.2863984,95.67015939999999
Salumbar,557,230,-327,24.1353875,74.04363959999999
Homnabad,1914,1585,-329,17.7682755,77.1312586
Kilpennathur,668,339,-329,12.2476777,79.2216753
Nalagarh,649,317,-332,31.0460685,76.7025709
Pendra,1772,1436,-336,22.7726986,81.9622402
Jarhi,503,167,-336,23.3583426,83.0440685
Sardulgarh,887,550,-337,29.6949451,75.2352171
Ayyampalayam,576,239,-337,10.2270732,77.7482495
Parsadepur,871,533,-338,26.0760861,81.50614929999999
G.,1135,791,-344,20.593684,78.96288
Takhatgarh,424,76,-348,25.3281319,73.00112419999999
Parwanoo,377,29,-348,30.8405752,76.9583881
Ulundurpettai,1464,1112,-352,11.6773811,79.28846539999999
Vadipatti,784,432,-352,10.0843179,77.9610158
Kalapatti,487,135,-352,11.0780472,77.0371789
Devaprayag,389,35,-354,30.1459659,78.5993629
Velur,622,266,-356,10.6418786,76.1609838
Jagathala,469,110,-359,11.3747347,76.7551731
Nazerath,531,170,-361,8.5562084,77.97100979999999
Jamai,1028,666,-362,22.1911422,78.59653829999999
Manawar,1673,1310,-363,22.2366679,75.0873956
Hailey,800,436,-364,31.1066226,77.4296189
Srivaikuntam,612,248,-364,8.6322418,77.913242
Thorapadi,580,216,-364,12.887442,79.1189936
Nadaun,455,91,-364,31.77850339999999,76.34445869999999
Thiruvaiyaru,608,240,-368,10.8798545,79.10604099999999
Chetpet,723,354,-369,13.071373,80.2416576
Dongargaon,1618,1246,-372,20.9702161,80.8501345
Turuvekere,761,388,-373,13.1605403,76.6672602
Julana,960,586,-374,29.1229795,76.4013471
Hosanagara,656,281,-375,13.9153869,75.06403499999999
Mauganj,2496,2120,-376,24.6696723,81.8810227
Kollankoil,488,112,-376,11.1281531,77.74363869999999
Hindoria,1515,1134,-381,23.9027791,79.5701775
Gangakhed,1925,1543,-382,18.9663544,76.7480805
Gurdaspur,1108,726,-382,32.0413917,75.403086
Kashinagar,788,406,-382,18.8565444,83.880521
Ariyappampalayam,599,216,-383,11.3946776,77.0835687
Mallur,477,94,-383,11.5446594,78.1421905
Indri,742,358,-384,29.8811462,77.0541183
Hangal,2179,1794,-385,14.771781,75.1253492
Manalmedu,741,356,-385,11.1960718,79.5944148
Desur,450,64,-386,12.4378527,79.4820405
Loharu,769,382,-387,28.426706,75.8040022
Kalugumalai,726,337,-389,9.1490373,77.70220259999999
Sarcarsamakulam,590,200,-390,11.1388328,77.03653
Shahpur,3113,2722,-391,29.3501661,77.54761169999999
Dalsinghsarai,847,454,-393,25.6727062,85.83619279999999
Somvarpet,520,125,-395,12.5943101,75.8504904
Ambejogai,1934,1538,-396,18.7271336,76.3810922
Nannilam,632,233,-399,10.8791405,79.61252809999999
Sethiathoppu,558,156,-402,11.4368632,79.5425147
Kombai,570,163,-407,9.8517476,77.2938838
Kallakudi,573,163,-410,10.9790683,78.9521511
Mangalvedhe,898,487,-411,17.5109871,75.4519516
Krishnarayapuram,735,324,-411,11.0309307,76.99238749999999
Bikketti,600,189,-411,11.2474814,76.6307787
Dudhani,726,314,-412,17.3585392,76.36806960000001
Keeripatti,535,123,-412,11.5356148,78.489322
Thottiyam,660,247,-413,10.9904174,78.3355992
Dhali,505,92,-413,10.5110151,77.1873371
Koradacheri,614,200,-414,10.7706248,79.4921614
Pallikonda,948,533,-415,12.9043057,78.94117779999999
Saraipali,1945,1529,-416,21.3181081,83.02217399999999
Sailana,1027,610,-417,23.4577763,74.92818419999999
Athani,651,230,-421,16.7261322,75.0610561
Pannaikadu,558,137,-421,10.2786966,77.6285537
Thiruverumbur,616,192,-424,10.7850922,78.77502249999999
Farrukhnagar,602,175,-427,28.4489896,76.8227916
Kari,1473,1043,-430,24.8357814,78.8552507
Kundapura,822,391,-431,13.6235274,74.6917418
Ramdas,660,229,-431,31.9653946,74.910927
Bhadra,900,468,-432,29.1050865,75.1698346
Kalambur,643,211,-432,12.626243,79.2169174
Zunheboto,1998,1565,-433,26.0128579,94.5241504
Ammapettai,1094,660,-434,10.7970972,79.3156803
Bhagalpur,2933,2497,-436,25.242453,86.9842256
Betma,1294,857,-437,22.6854285,75.6142715
Anthiyur,621,182,-439,11.5770734,77.5877318
Bichhiya,2073,1633,-440,22.4508245,80.7036597
Pasighat,504,63,-441,28.0631741,95.32391969999999
Khekada,2329,1887,-442,28.8799061,77.2635038
Bhokar,1547,1103,-444,19.2209586,77.6701282
Pindwara,749,305,-444,24.7933495,73.0559931
Aduthurai,596,150,-446,11.0139792,79.475133
Sikka,846,397,-449,22.4276887,69.84187179999999
Rudravathi,540,91,-449,10.8663842,77.4080618
Salangapalayam,762,311,-451,11.4271651,77.56910640000001
Talcher,2528,2076,-452,20.9501027,85.216816
Sarkaghat,585,132,-453,31.6989558,76.7324084
Thirupuvanam,808,354,-454,9.8259645,78.2575816
Pallikaranai,881,424,-457,12.9348912,80.21371239999999
Karumandi,635,178,-457,20.593684,78.96288
Kannivadi,584,127,-457,10.382095,77.8295809
Polaykalan,1261,803,-458,23.2170992,76.5603828
Nohar,635,177,-458,29.1874159,74.7723516
Jevargi,2401,1942,-459,17.0114485,76.77693239999999
Sheoganj,1033,574,-459,25.1422377,73.0644978
Mul,722,262,-460,20.0651702,79.675246
Kishanganj,8513,8052,-461,26.0982167,87.9450379
Dhaliyur,686,221,-465,11.0097913,76.8486724
Peddapuram,9630,9163,-467,17.0769419,82.1384171
Gudibanda,729,261,-468,13.6711326,77.7037131
Vettavalam,871,402,-469,12.1091803,79.2437053
Kushalgarh,727,258,-469,23.1988788,74.4496893
Sausar,2250,1780,-470,21.6519825,78.7957856
Oddanchatram,1360,889,-471,10.4897472,77.7543611
Titlagarh,1289,818,-471,20.2916998,83.1528038
Velankanni,531,60,-471,10.6813736,79.85037439999999
Begusarai,4699,4227,-472,25.4181638,86.1271542
Gangaghat,1530,1058,-472,26.5028753,80.37769569999999
Habra,11201,10726,-475,22.8408094,88.6535105
Gohad,1934,1459,-475,26.445434,78.4341159
Periyasemur,524,49,-475,11.3640592,77.6937629
Zira,819,343,-476,30.9685312,74.9880895
Kalanaur,1376,899,-477,32.0128376,75.1472414
Kilampadi,605,127,-478,11.2011646,77.8538797
Katihar,7087,6607,-480,25.5540648,87.5591073
Sumerpur,2036,1555,-481,25.1551134,73.078526
Mawana,1391,910,-481,29.0969563,77.9204938
Ugu,1201,720,-481,26.8077898,80.30181069999999
Nanauta,1917,1433,-484,29.7141345,77.41568889999999
Dhuri,908,424,-484,30.3692859,75.86065479999999
Niwas,1597,1110,-487,23.044139,80.4430828
Mulki,691,203,-488,13.0857779,74.79425619999999
Seraikela,1264,774,-490,22.7023346,85.92789929999999
P.N.Patti,716,225,-491,11.7997589,77.8281514
Hastinapur,500,8,-492,29.1568812,77.9938497
Bhojpur,1592,1099,-493,25.466155,84.5222189
Alangayam,1282,786,-496,12.6266706,78.75045469999999
Manali,780,283,-497,32.2431872,77.1891761
Patran,752,252,-500,29.957085,76.05234
Nangavalli,716,215,-501,11.7633021,77.8910321
Thalainayar,1566,1064,-502,10.5621614,79.77414139999999
Bangarapet,1817,1311,-506,12.9923861,78.17675030000001
Dasna,1767,1258,-509,28.6807496,77.5218127
Narayanpur,1347,832,-515,19.7195568,81.2471973
Nagaur,2145,1628,-517,27.1983368,73.7493272
Rampura,927,410,-517,24.4661518,75.44175589999999
Vadavalli,701,184,-517,11.026769,76.9057724
Umaria,2202,1683,-519,23.5309797,80.82947469999999
Anjad,2955,2434,-521,22.043094,75.0538136
Thudiyalur,694,173,-521,11.0802453,76.941513
Amod,1000,478,-522,21.9942159,72.86927109999999
Edappadi,2501,1977,-524,11.5848807,77.8381526
Tezu,606,80,-526,27.9276542,96.1533094
Namagiripettai,980,453,-527,11.4569257,78.2686173
Sholingur,1012,483,-529,13.1115847,79.4310052
Rajura,1192,662,-530,19.7774571,79.36626749999999
Jog,1036,506,-530,14.1414111,75.4534853
Debagarh,1872,1341,-531,21.5383136,84.7289442
Sakleshpur,983,452,-531,12.9441511,75.78656529999999
Rajpur,6997,6465,-532,21.9401488,75.1355659
Nerunjipettai,646,114,-532,11.6485972,77.7571413
Sithayankottai,932,399,-533,10.2692513,77.83234019999999
Beerwah,946,411,-535,34.0126018,74.5953882
Shrirangapattana,775,239,-536,12.4237094,76.6828604
Baraily,3420,2883,-537,23.0056265,78.2307517
Tanakpur,561,24,-537,29.0722375,80.1065646
Dharasuram,622,84,-538,10.9492797,79.3550041
Chitgoppa,1699,1159,-540,17.7001206,77.2185882
Pennadam,999,458,-541,11.4017446,79.2383032
Ambasamudram,2946,2403,-543,8.7035955,77.4485388
Pethampalayam,630,86,-544,11.3497871,77.56778969999999
Chaibasa,2400,1852,-548,22.5474364,85.8025373
Phulwari,1164,615,-549,25.5440744,85.0545197
Didihat,553,4,-549,29.7999046,80.2527333
Mansa,2159,1609,-550,29.9995069,75.3936808
Hodal,1306,755,-551,27.8975511,77.3841197
Kodavasal,751,200,-551,10.85583,79.4804201
Pallapatti,670,118,-552,10.720228,77.8899586
Uthayendram,1154,600,-554,12.6966866,78.6253284
Amla,1178,623,-555,21.9282789,78.130787
Thirukkattupalli,894,339,-555,10.8490277,78.954244
Sasni,843,285,-558,27.7063381,78.0823084
Vilathikulam,754,196,-558,9.130932,78.1673325
Magam,807,245,-562,34.0945904,74.5965416
Egra,4982,4419,-563,21.9001037,87.53695960000002
Kymore,1115,552,-563,23.3850745,79.7441936
Veppathur,726,162,-564,11.0164286,79.4422593
Rangpo,579,15,-564,27.176147,88.52873389999999
Katol,2172,1606,-566,21.273289,78.5859566
Malkangiri,2101,1534,-567,18.3435863,81.88252790000001
Chinnakkampalayam,685,117,-568,10.7064987,77.4576482
Padmapur,1265,691,-574,21.0015164,83.06061509999999
Sevilimedu,633,55,-578,12.8096976,79.6852117
Kasaragod,1101,521,-580,12.5064039,74.994322
Sangli,5968,5379,-589,16.8543204,74.5801748
Boda,1233,642,-591,23.6598202,76.81082479999999
Dhilwan,696,103,-593,31.509998,75.3353875
Singtam,601,8,-593,27.1364448,88.3931154
Edaganasalai,1628,1034,-594,11.6281251,77.9995589
Deulgaon,977,383,-594,20.1369807,75.66153840000001
Naya,1748,1152,-596,22.2908396,75.9802261
Bilimora,1579,982,-597,20.7702311,72.9823779
Sundarapandiam,688,91,-597,9.6123256,77.6765977
Sardarpur,1026,428,-598,22.6609112,74.9778633
Kayamkulam,1974,1375,-599,9.174842199999999,76.50133520000001
Bijbehara,1164,565,-599,33.7868986,75.0995763
Kariamangalam,818,215,-603,12.3055494,78.20911219999999
Shahgarh,1821,1217,-604,24.3129741,79.1181599
Kaimganj,1362,755,-607,27.5540047,79.3296565
Ponnampatti,846,239,-607,10.3918456,78.42403279999999
Kurumbalur,984,376,-608,11.2358249,78.800164
Uppiliapuram,838,230,-608,11.2659659,78.51484909999999
Channagiri,2178,1569,-609,14.0241989,75.9260011
Pudupalayam,936,327,-609,12.3602702,78.87716979999999
Lalgudi,966,356,-610,10.8711566,78.8197036
Narwar,1692,1077,-615,25.6487856,77.9110321
Chinnasalem,899,284,-615,11.6354292,78.87752119999999
Thiruvidaimarudur,764,146,-618,10.9972352,79.45236969999999
Taraori,1338,717,-621,29.7999607,76.9334186
Peralam,762,139,-623,10.9612134,79.66003429999999
Amalner,3611,2985,-626,21.0448207,75.06395669999999
Laundi,1452,826,-626,25.1404956,80.00450909999999
Frisal,821,195,-626,33.7589576,75.042109
Bawani,1408,781,-627,22.1475744,76.1059004
Dod,2867,2236,-631,30.4722493,75.0173035
Sumbal,1925,1293,-632,34.2307049,74.647311
Kadayampatti,829,196,-633,11.8699931,78.1114667
Lalkuan,705,71,-634,29.0676175,79.5181884
Annamalai,745,110,-635,20.593684,78.96288
Assandh,1334,696,-638,29.5201121,76.6141754
Thevaram,896,258,-638,9.8957874,77.28361509999999
V.Pudupatti,845,207,-638,9.6320337,77.64226409999999
Sendhwa,4536,3895,-641,21.6818986,75.0942651
Pichhore,1441,798,-643,25.1812624,78.1849427
Nasiyanur,844,199,-645,11.3396727,77.6392939
Utraula,1748,1101,-647,27.3169333,82.4202181
Kichha,1179,532,-647,28.9115087,79.5153705
Thiagadurgam,1063,412,-651,11.7441045,79.0729793
Balakrishnampatti,1031,379,-652,11.2382604,78.48584989999999
Nelliyalam,1376,723,-653,11.5272782,76.3607923
Dina,807,153,-654,30.5186068,75.2347796
Trimbak,841,186,-655,19.9373638,73.5363557
Aklera,1061,405,-656,24.4153203,76.5635629
Nalhati,5647,4990,-657,24.2920951,87.8377842
Kanker,1799,1139,-660,20.2675174,81.49273850000002
Kangeyam,1091,428,-663,11.0053233,77.5608695
Jamkhandi,1991,1326,-665,16.5043199,75.2917512
Gajsinghpur,887,215,-672,29.6610352,73.4386481
Vikasnagar,1259,584,-675,30.4750254,77.7652346
Jewar,1317,638,-679,28.1207244,77.55621
